,AFG,AGO,ALB,AND,ANT,ARE,ARG,ARM,ATG,AUS,AUT,AZE,BDI,BEL,BEN,BFA,BGD,BGR,BHR,BHS,BIH,BLR,BLZ,BMU,BOL,BRA,BRB,BRN,BTN,BWA,CAF,CAN,CHE,CHL,CHN,CIV,CMR,COD,COL,COM,CPV,CRI,CUB,CYP,CZE,DEU,DJI,DNK,DOM,DZA,ECU,EGY,ERI,ESP,EST,ETH,FIN,FJI,FRA,FSM,GAB,GBR,GEO,GHA,GIB,GIN,GLP,GMB,GRC,GRD,GRL,GTM,GUF,GUY,HND,HRV,HTI,HUN,IDN,IND,IRL,IRN,IRQ,ISL,ISR,ITA,JAM,JOR,JPN,KAZ,KEN,KGZ,KHM,KNA,KOR,KOS,KWT,LAO,LBN,LBR,LBY,LCA,LIE,LKA,LSO,LTU,LUX,LVA,MAR,MCO,MDA,MDG,MDV,MEX,MKD,MLI,MLT,MMR,MNE,MNG,MOZ,MRT,MUS,MWI,MYS,NAM,NCL,NER,NGA,NIC,NLD,NOR,NPL,NZL,OMN,PAK,PAN,PER,PHL,PLW,PNG,POL,PRK,PRT,PRY,PSE,PYF,QAT,REU,ROU,RUS,RWA,SAU,SDN,SEN,SGP,SLB,SLE,SLV,SMR,SOM,SRB,SSD,STP,SUR,SVK,SVN,SWE,SWZ,SYC,SYR,TCD,TGO,THA,TJK,TKM,TLS,TOA,TTO,TUN,TUR,TWN,TZA,UGA,UKR,URY,USA,UZB,VAT,VCT,VEN,VNM,VUT,WAS,WSM,YEM,ZAF,ZMB,ZRN,ZWE
GEO,0,0,0,0,0,0,2,6,0,4,2,0,0,14,0,1,0,2,0,0,0,2,0,0,0,4,0,0,0,0,0,6,21,0,6,0,0,0,0,0,0,0,0,0,9,43,0,6,0,0,1,1,0,19,2,0,1,0,22,0,0,27,0,1,0,0,0,0,5,0,0,0,0,0,0,1,0,6,1,2,1,1,0,0,9,23,0,0,11,1,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,5,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,5,5,0,1,0,17,0,0,0,0,0,7,0,4,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,2,0,0,0,2,3,7,0,0,0,0,0,1,0,0,0,0,1,0,8,2,0,0,9,0,64,3,0,0,1,1,0,0,0,0,2,0,0,0
GHA,0,0,0,0,0,1,1,0,0,7,6,0,0,7,7,5,3,1,0,0,1,0,0,0,0,2,0,0,1,2,1,19,17,0,7,4,9,5,2,0,0,1,0,0,2,38,0,11,0,2,1,3,0,7,1,6,2,0,31,0,4,90,1,0,0,1,0,6,1,0,1,0,0,0,0,0,0,0,7,11,3,0,0,1,1,8,0,0,11,0,20,0,0,0,2,0,1,0,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,2,1,5,1,0,0,0,1,0,0,7,2,1,0,2,22,0,29,2,0,1,0,2,0,2,2,0,1,1,0,2,0,0,0,0,0,2,0,0,2,3,6,1,0,0,0,0,0,1,0,0,0,0,0,12,0,0,1,0,2,6,0,0,0,0,2,6,2,1,13,1,0,0,106,0,0,0,1,1,0,0,0,0,22,3,1,1
GIB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
GIN,0,1,0,0,0,0,0,0,0,1,1,0,0,3,1,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,2,0,0,2,1,2,0,0,0,0,0,0,0,2,0,13,0,0,0,0,0,2,0,1,0,0,11,0,1,6,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,2,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,1
GLP,0,0,0,0,0,0,0,0,0,0,1,0,0,5,0,3,0,2,0,0,0,0,0,0,0,6,0,0,0,0,0,4,1,0,0,0,2,0,0,0,0,1,2,0,1,0,0,0,0,0,0,1,0,3,0,0,3,0,59,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,2,0,1,0,0,0,0,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0
GMB,0,0,0,0,0,0,1,0,0,1,1,0,0,5,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,5,0,1,0,2,2,0,0,0,0,0,0,0,5,0,5,0,0,0,2,0,1,1,0,1,0,4,0,1,60,0,6,0,3,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,2,6,0,0,1,0,11,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,7,0,6,2,0,5,0,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,1,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,2,0,0,0,0,0,0,1,0,5,4,0,0,22,0,0,0,0,1,0,0,0,0,3,1,0,1
GRC,0,0,8,0,0,5,14,19,0,110,121,0,0,236,0,1,1,88,0,0,1,6,0,0,1,45,0,0,0,1,0,279,284,14,113,0,3,0,4,0,0,3,1,155,132,914,0,165,1,3,0,29,0,518,26,3,185,0,676,0,0,1262,5,1,0,0,0,0,0,0,0,1,0,0,0,28,0,71,3,68,75,38,1,11,91,653,0,4,169,18,4,1,0,0,96,0,2,0,4,0,4,0,1,0,0,21,16,8,6,1,2,0,0,35,6,1,6,0,16,15,0,0,0,0,21,0,0,0,2,0,362,122,0,20,1,8,0,2,0,0,0,211,0,98,0,0,1,2,0,79,182,0,5,2,0,17,0,0,0,0,0,80,0,0,0,104,39,266,0,0,1,0,0,11,1,0,0,0,0,13,86,73,0,2,38,0,1451,3,0,0,4,2,0,0,0,0,27,0,0,0
GRD,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,10,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0
GRL,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,23,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
GTM,0,0,0,0,0,0,6,0,0,0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,3,3,3,0,0,0,1,5,0,0,5,0,0,1,2,0,0,0,0,2,0,0,8,0,0,1,0,5,0,0,7,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,3,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,10,2,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,49,0,0,0,2,0,0,0,0,0,2,1,0,0
GUF,0,0,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,0,2,3,0,1,0,0,0,4,0,0,0,0,0,1,4,0,1,0,0,4,0,0,1,0,0,1,0,34,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,4,1,0,0,0,0,0,0,0,0
GUY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
HND,0,0,0,0,0,0,5,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,1,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,26,0,0,0,2,0,0,0,0,0,1,0,0,0
HRV,0,0,0,0,0,2,4,2,0,43,89,0,0,47,0,1,4,20,0,0,72,3,0,0,1,30,0,0,0,1,0,43,76,8,51,0,0,0,1,0,0,0,1,2,67,233,0,32,0,3,1,2,0,71,11,1,13,0,131,0,0,151,1,0,0,0,0,0,28,0,0,0,0,0,0,0,0,49,1,36,13,11,0,2,21,149,0,2,34,0,2,0,0,0,42,0,1,0,4,0,0,0,0,1,0,6,3,1,3,0,1,0,0,7,16,0,2,0,4,0,0,0,0,1,4,0,0,0,0,0,65,15,0,12,1,11,0,2,1,0,0,84,0,15,0,0,0,0,0,22,52,0,1,1,0,1,0,0,0,0,0,52,0,0,0,22,173,30,0,0,1,0,0,2,1,0,0,0,0,4,16,6,0,1,14,0,238,0,0,0,0,0,0,0,0,0,12,0,0,0
HTI,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,18,0,0,0,0,0,0,1,0,0,0,0,0,0
HUN,0,0,0,0,0,6,33,4,0,96,228,1,0,196,0,1,3,55,0,0,3,6,0,0,1,52,0,0,0,1,0,147,177,12,106,1,4,0,4,0,0,4,5,11,133,716,0,97,1,0,1,21,0,257,34,3,141,0,395,0,0,470,6,0,0,0,2,0,71,0,0,0,0,0,0,49,0,0,1,83,43,11,1,9,76,373,0,5,167,1,0,1,0,0,50,0,3,0,3,0,0,0,1,1,0,25,8,12,5,0,2,0,0,37,8,0,4,0,0,0,4,0,0,1,6,0,0,0,0,0,212,55,0,17,1,5,0,3,0,0,0,196,0,84,0,0,0,0,0,150,137,0,2,0,0,10,0,0,0,0,0,31,0,0,0,72,59,195,0,0,0,0,0,5,0,0,0,0,0,3,78,26,0,0,36,3,813,0,0,0,4,4,0,0,0,0,42,0,0,0
IDN,0,0,0,0,0,4,2,0,0,146,8,0,0,11,1,1,2,0,0,0,0,0,0,0,2,7,0,0,0,0,0,24,20,2,30,1,5,0,1,0,0,3,1,0,4,81,0,7,0,0,0,3,0,7,0,5,4,0,45,0,2,91,1,7,0,0,0,1,3,0,0,0,0,0,1,1,0,1,0,22,3,4,1,1,2,15,0,1,236,0,7,0,5,0,46,0,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,1,0,1,0,0,0,0,0,2,88,1,0,0,2,1,115,2,2,13,1,5,0,1,22,0,7,3,0,5,0,0,0,1,0,2,5,0,1,0,1,38,0,0,1,0,0,2,0,0,0,2,0,12,0,0,0,0,1,37,0,0,0,0,0,0,2,30,2,3,0,2,133,0,0,0,3,11,0,0,0,0,9,0,1,0
IND,4,0,0,0,1,49,95,7,0,405,94,0,0,126,1,1,38,39,2,0,0,6,0,0,4,202,0,0,0,5,0,465,220,48,422,0,5,0,64,0,0,4,8,3,136,988,0,79,4,9,44,61,5,278,13,25,84,12,659,0,0,947,2,11,0,0,1,0,68,0,0,1,0,1,0,36,0,83,22,0,89,78,9,5,109,374,1,10,699,18,21,0,7,0,702,0,25,3,9,0,21,0,0,36,1,4,2,5,5,0,0,3,0,120,0,4,1,4,2,3,3,0,2,2,293,1,0,6,30,0,238,60,45,39,36,50,4,12,36,0,3,195,0,120,0,0,0,10,0,70,242,6,85,10,3,152,1,0,0,0,0,29,0,0,0,38,43,191,0,0,5,0,0,64,0,0,0,0,7,3,93,260,3,6,34,3,2678,8,0,0,13,13,0,1,0,5,130,1,0,1
IRL,0,0,0,0,1,5,58,20,0,257,96,0,0,152,0,3,3,18,6,0,2,3,0,0,0,95,0,1,0,5,0,302,155,19,185,1,2,0,45,0,0,3,2,7,103,548,0,119,0,5,42,10,0,246,20,5,101,0,427,0,1,1387,1,3,0,1,0,1,75,0,0,0,0,0,0,13,0,43,3,89,0,20,0,14,47,276,3,1,87,5,7,0,0,0,80,0,1,0,4,0,2,0,1,3,0,13,13,8,0,0,0,1,0,62,0,2,3,1,0,0,1,0,0,12,12,19,1,0,6,0,332,80,1,71,0,7,3,6,2,0,1,90,0,67,0,0,0,1,0,21,112,0,13,2,4,27,0,0,0,0,0,12,0,0,0,17,13,237,0,0,0,0,0,17,0,0,0,0,2,2,24,16,4,3,4,1,1103,2,0,0,5,0,0,0,0,0,78,2,3,1
IRN,0,0,0,0,1,14,7,6,0,267,37,21,0,49,0,0,3,6,1,0,1,3,0,0,0,21,0,0,0,0,0,389,73,10,76,0,0,0,3,0,0,0,2,3,23,276,0,29,0,5,0,14,0,92,2,1,33,0,173,0,0,416,1,0,0,0,0,1,38,11,0,1,0,0,0,11,0,11,4,78,20,0,4,3,4,100,0,5,116,3,1,1,0,0,56,0,14,0,7,0,1,0,0,3,0,1,1,2,4,0,0,0,0,13,1,0,0,0,0,2,0,0,0,1,163,0,0,0,5,0,98,28,2,23,7,41,0,0,3,0,0,19,0,15,0,0,0,3,0,16,25,0,6,4,0,33,0,0,0,0,0,13,0,0,0,10,3,116,0,0,9,0,0,12,0,0,0,0,0,8,79,10,2,1,5,1,639,1,0,0,3,2,0,0,0,1,14,0,0,0
IRQ,0,0,0,0,0,7,0,1,0,6,2,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,7,0,0,0,0,0,0,0,1,0,1,11,0,2,0,0,0,6,0,3,1,0,0,0,6,0,0,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,0,4,0,0,1,13,0,13,4,1,0,0,0,0,3,0,1,0,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,1,0,3,0,0,0,2,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,0,0,1,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,23,0,0,0,0,0,0,0,0,1,0,0,0,0
ISL,0,0,0,0,0,0,0,0,0,35,22,0,0,22,0,1,1,3,0,0,0,1,0,2,0,10,0,0,0,1,0,52,35,4,29,0,0,0,7,0,0,1,0,2,13,73,0,82,0,0,1,2,0,51,8,1,52,0,58,0,0,134,0,1,0,0,0,1,11,0,0,0,0,0,0,2,0,9,1,5,14,3,0,0,12,50,0,1,14,0,0,0,0,0,2,0,0,0,1,0,0,0,1,1,0,5,4,4,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,68,88,0,5,0,2,0,5,1,0,0,15,0,9,0,0,0,0,0,9,16,0,1,0,0,7,0,0,0,0,0,1,0,0,0,7,5,111,0,0,0,0,0,0,0,0,0,0,0,0,4,5,1,0,1,0,198,0,0,0,0,0,0,0,0,0,4,0,0,0
ISR,0,0,1,0,0,2,22,4,0,221,120,1,0,199,0,2,3,30,0,0,0,2,0,0,0,81,0,0,0,2,0,495,217,31,190,0,1,1,21,0,0,6,4,8,77,899,0,114,0,2,2,13,0,300,9,3,66,0,521,0,0,635,9,1,0,0,0,2,91,0,0,0,1,0,0,21,0,76,2,109,47,4,1,12,0,411,0,15,201,21,6,2,0,0,99,0,2,0,9,0,0,0,1,4,0,10,6,5,2,0,6,0,0,35,1,1,3,1,1,3,0,0,0,1,27,2,1,0,10,0,310,102,2,34,0,8,0,3,2,0,0,103,0,77,0,1,1,4,0,30,218,0,4,2,0,40,0,0,0,0,0,17,0,0,0,13,25,137,0,0,3,0,0,14,0,0,0,0,0,5,78,44,2,1,55,5,2937,7,0,0,2,1,0,0,0,0,35,1,0,1
ITA,2,3,16,0,0,21,259,75,0,788,840,3,0,1244,3,13,14,193,3,0,8,31,0,0,11,562,3,0,0,1,2,1312,1868,195,549,9,39,6,57,0,1,13,34,53,449,4109,0,688,1,36,17,73,6,2977,79,17,609,0,4144,0,2,4471,23,8,0,1,3,6,653,0,0,3,1,0,1,149,0,373,15,374,276,100,13,50,411,0,0,19,919,22,20,1,1,0,290,0,6,1,34,0,3,0,1,5,1,59,46,28,52,8,10,1,0,259,16,7,14,1,18,14,7,1,2,3,45,5,3,5,32,2,1821,452,4,172,6,25,3,22,9,0,2,757,0,472,1,0,5,3,6,307,901,1,27,7,17,85,0,2,2,0,0,118,0,0,0,199,239,1100,0,0,15,1,1,36,0,0,0,0,1,86,248,151,14,7,146,19,7382,25,5,0,33,17,0,0,0,2,145,2,3,2
JAM,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,1,0,0,2,0,0,0,1,0,1,6,0,0,0,0,10,3,0,0,0,0,0,3,0,0,1,1,0,0,3,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0
JOR,0,0,0,0,0,33,1,0,0,23,7,0,0,7,0,1,1,0,2,0,0,3,0,0,0,5,0,0,0,1,0,39,14,0,2,0,0,0,0,0,0,0,0,6,4,95,0,1,0,4,1,22,0,13,1,1,2,0,20,0,0,79,0,0,0,0,0,0,4,0,0,0,0,0,0,2,0,5,1,10,1,5,13,1,15,19,0,0,9,0,1,0,0,0,4,0,7,0,14,0,2,0,0,1,0,1,1,1,9,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,17,0,0,0,0,0,8,3,0,3,7,4,0,3,1,0,0,6,0,3,0,1,0,11,0,2,3,0,24,3,0,4,0,0,0,0,0,1,0,0,0,1,1,4,0,0,6,0,0,0,0,0,0,0,0,5,18,2,1,0,1,0,166,0,0,0,1,0,0,0,0,3,2,0,0,0
JPN,2,0,1,0,0,11,57,20,0,939,273,1,0,331,7,1,163,62,1,0,2,15,0,1,4,225,1,0,1,6,0,1141,576,96,3317,1,11,4,29,0,0,5,15,6,173,2097,0,227,0,14,4,192,0,615,18,10,278,1,1622,0,1,1946,11,11,0,0,1,1,169,0,0,0,4,0,2,34,0,167,236,699,87,116,4,14,201,919,3,9,0,27,28,6,17,0,1520,0,9,17,9,0,1,0,0,40,0,14,6,8,17,0,3,3,0,135,4,0,4,8,2,39,0,0,1,2,212,2,6,1,17,2,516,151,38,150,14,54,4,15,128,0,4,382,0,129,1,0,10,4,4,96,698,0,33,13,2,207,0,1,1,0,0,33,0,0,0,108,75,479,0,0,5,1,0,558,4,0,0,0,0,18,124,659,15,13,109,2,7295,17,0,0,14,153,0,0,0,1,108,8,1,3
KAZ,0,0,0,0,0,0,2,1,0,2,1,0,0,21,0,0,0,2,0,0,0,4,0,0,0,2,0,0,0,0,0,23,3,0,1,0,0,0,0,0,0,0,0,0,3,33,0,4,0,0,0,5,0,24,1,1,3,0,9,0,0,37,1,0,0,0,0,0,18,0,0,0,0,0,0,0,0,1,0,18,5,3,1,0,21,22,0,0,27,0,0,8,0,0,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,4,0,0,0,0,1,2,0,0,0,0,19,1,0,0,0,0,19,3,0,0,0,1,0,0,0,0,0,21,0,2,0,0,0,0,0,2,86,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,3,0,0,2,0,0,0,2,0,0,0,0,0,3,0,0,0,28,0,49,14,0,0,0,0,0,0,0,0,0,0,0,0
KEN,0,1,0,0,0,2,5,2,0,30,13,0,1,43,3,9,8,2,0,0,2,0,0,0,0,10,0,0,0,7,0,50,30,0,21,2,3,4,4,0,0,1,0,0,6,84,0,11,0,3,0,8,0,8,1,14,3,0,40,0,2,217,0,20,0,1,0,11,4,0,0,0,0,0,2,2,0,0,7,21,7,1,0,0,6,20,0,1,28,0,0,0,2,0,2,0,3,1,1,0,0,0,0,5,0,1,0,0,2,0,1,3,0,9,1,6,1,1,0,0,6,0,0,17,0,3,0,4,13,1,51,6,0,13,0,5,0,3,6,0,2,1,0,5,1,0,0,0,0,1,3,7,1,9,5,3,0,1,0,0,0,1,0,0,0,0,1,34,2,0,5,0,1,9,1,0,0,0,1,3,0,2,49,62,0,1,352,0,0,0,3,4,0,0,0,1,80,4,4,6
KGZ,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,1,1,1,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,2,1,0,1,0,3,0,0,7,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,2,1,0,0,6,8,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,10,7,0,0,0,0,0,0,0,0,0,0,0,0
KHM,0,0,0,0,0,0,1,0,0,16,0,0,0,6,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,6,6,0,10,3,2,0,0,0,0,0,1,0,0,3,0,3,0,2,0,0,0,0,0,0,0,0,26,0,0,23,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,5,7,0,0,0,0,0,1,0,0,17,0,2,0,0,0,6,0,0,7,0,0,0,0,0,2,0,0,0,0,0,0,2,4,0,0,0,2,0,3,0,1,0,0,0,1,10,0,0,3,0,0,1,3,0,3,0,0,0,0,10,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,22,0,0,0,0,0,0,0,4,0,0,0,0,38,0,0,0,1,8,0,1,0,0,4,0,0,0
KNA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
